district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Ventura Unified School District,Vista Real Public Charter High,5100 Telegraph Rd Ventura CA 93003,NA,NA,NA,not tested,Ventura,Ventura County,34.2765767039106,-119.223742351955
Ventura Unified School District,Vista Real Public Charter High,300 E Santa Clara St Ventura CA 93001,NA,NA,NA,not tested,Ventura,Ventura County,34.279434,-119.296031
