district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Vallecito Union,Albert A. Michelson Elementary,196 Pennsylvania Gulch Road Murphys CA 95247-9521,NA,NA,FALSE,tested,,,,
Vallecito Union,Avery Middle,4545 Moran Road Avery CA 95224,NA,NA,NA,not tested,,,,
Vallecito Union,Hazel Fischer Elementary,1605 Blagen Road Arnold CA 95223,NA,NA,NA,not tested,,,,
