district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Lafayette Elementary,Burton Valley Elementary,561 Merriewood Drive Lafayette CA 94549-5507,NA,NA,NA,not tested,,Contra Costa County,37.863285,-122.092291
Lafayette Elementary,Happy Valley Elementary,3855 Happy Valley Road Lafayette CA 94549-2406,NA,NA,NA,not tested,,Contra Costa County,37.9050447811547,-122.141676887398
Lafayette Elementary,Lafayette Elementary,950 Moraga Road Lafayette CA 94549-4525,NA,NA,NA,not tested,,Contra Costa County,37.88895045,-122.117624498688
Lafayette Elementary,M. H. Stanley Middle,3455 School Street Lafayette CA 94549-4573,NA,NA,NA,not tested,,Contra Costa County,37.887646124786,-122.115649752824
Lafayette Elementary,Springhill Elementary,3301 Springhill Road Lafayette CA 94549-2519,NA,NA,NA,not tested,,Contra Costa County,37.90752025,-122.101866057094
