district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
West Park Elementary,West Park Charter Academy,2695 South Valentine Avenue Fresno CA 93706-9042,NA,NA,NA,not tested,Fresno,Fresno County,36.6958231426163,-119.853519348023
West Park Elementary,West Park Elementary,2695 South Valentine Ave Fresno CA 93706-9042,NA,NA,NA,not tested,Fresno,Fresno County,36.6958231426163,-119.853519348023
