district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
private,The Berkeley School Early Childhood Campus,2030 Francisco St. Berkeley  CA 94709,NA,NA,FALSE,tested,Berkeley,Alameda County,37.87537435,-122.269468170856
private,The Child Unique Montessori School Taylor Avenue,1400 6th Street Alameda CA  94501,NA,NA,FALSE,tested,Oakland,Alameda County,37.8022107,-122.2836117
