district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Rim of the World Unified,Charles Hoffman Elementary,2851 Running Springs School Road Running Springs CA 92352-0430,NA,NA,NA,not tested,NA,NA,NA,NA
Rim of the World Unified,Valley of Enchantment Elementary,22836 Fir Lane Crestline CA 92325,NA,NA,NA,not tested,NA,NA,NA,NA
