district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Windsor Unified,"Bridges Community Based School, North County Consortium","9291 Old Redwood Hwy, Building 500 Windsor CA 95492-8089",NA,NA,NA,not tested,NA,NA,NA,NA
Windsor Unified,Windsor Middle,9500 Brooks Road South Windsor CA 95492-7912,NA,NA,FALSE,tested,NA,Sonoma County,38.556545,-122.80729
