district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Redlands Unified School District,Gorman Learning Centers-Santa Clarita Resource Center,16530 Lost Canyon Rd. Canyon Country CA 91387,NA,NA,FALSE,tested,,Los Angeles County,34.4104928,-118.4407358
Redlands Unified School District,Mission School,10568 California St Redlands CA 92373,NA,NA,NA,not tested,Redlands,San Bernardino County,34.0685529,-117.2263085
