district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Wasco Union High,Wasco High,1900 Seventh Street Wasco CA 93280-0250,NA,NA,FALSE,tested,,,,
Wasco Union High,Wasco Independence High,1445 Poso Drive Wasco CA 93280-2353,7.3,ppb,TRUE,tested,,Kern County,35.587025,-119.347111
