district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Auburn Union Elementary,Auburn Elementary,11400 Lariat Ranch Road Auburn CA 95603-5001,NA,NA,FALSE,tested,,Placer County,38.932566,-121.102957
Auburn Union Elementary,Rock Creek Elementary,3050 Bell Road Auburn CA 95603-7849,NA,NA,FALSE,tested,,Placer County,38.9420512546899,-121.102301051887
