10
10.05
10.1
10.2
10.4
10.5
10.75
10.9
11
11.5
11.6
11.9
12
120
13
13.5
14
14.3
14.5
15
15.15
15.200000000000001
16.5
17
170
18
20.71
22
26
28
280
30.9
5.02
5.05
5.08
5.1
5.2
5.3
5.35
5.36
5.4
5.42
5.43
5.44
5.449999999999999
5.45
5.46
5.5
5.51
5.550000000000001
5.5649999999999995
5.58
5.6
5.61
5.65
5.7
5.74
5.75
5.8
5.84
5.9
5.93
5.95
5.98
6
6.05
6.1
6.15
6.2
6.23
6.245
6.3
6.300000000000001
6.4
6.425000000000001
6.5
6.539999999999999
6.57
6.6
6.62
6.699999999999999
6.7
6.75
6.79
6.8
6.85
6.89
6.9
6.903
6.926
6.949999999999999
66
69
7
7.05
7.1
7.11
7.15
7.199999999999999
7.2
7.25
7.3
7.305
7.4
7.45
7.5
7.52
7.53
7.55
7.59
7.6
7.6899999999999995
7.7
7.755
7.8
7.885
7.9
7.95
8
8.04
8.1
8.15
8.2
8.22
8.3
8.350000000000001
8.4
8.5
8.55
8.6
8.7
8.86
8.9
89
9
9.01
9.1
9.112
9.15
9.2
9.3
9.385
9.4
9.45
9.48
9.5
9.55
9.6
9.7
9.8
9.860499999999998
9.9
9.95
92
NA
